CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_score,segment
603330,10,2,2.7,4,2,1,42,Potential_loyalists
603333,67,2,72.85,1,2,4,12,Hibernating
603339,7,4,106.59289999999999,5,5,5,55,Champions
603366,10,2,29.1,4,2,3,42,Potential_loyalists
603372,15,5,56.35,4,5,4,45,Loyal_customers
603383,41,5,68.63449999999999,2,5,4,25,Cant_loose
603403,2,5,57.074799999999996,5,5,4,55,Champions
60350,17,5,72.01,4,5,4,45,Loyal_customers
603516,38,1,2.0999999999999996,2,1,1,21,Hibernating
603520,38,2,101.48000000000002,2,2,5,22,Hibernating
603545,13,3,31.694999999999997,4,4,3,44,Loyal_customers
603552,27,2,7.504,3,2,1,32,About_the_sleep
603587,16,6,78.1551,4,5,5,45,Loyal_customers
603605,6,5,150.13524999999998,5,5,5,55,Champions
603622,81,1,4.2588,1,1,1,11,Hibernating
603630,42,2,10.95,2,2,2,22,Hibernating
603653,8,3,14.93675,5,4,2,54,Champions
603657,35,2,98.29800000000002,2,2,5,22,Hibernating
603687,21,4,87.43070000000002,3,5,5,35,Loyal_customers
603695,11,2,7.5034,4,2,1,42,Potential_loyalists
60370,35,2,32.7465,2,2,3,22,Hibernating
603709,42,1,21.03,2,1,2,21,Hibernating
603712,44,4,61.38225,2,5,4,25,Cant_loose
603722,65,1,16.598399999999998,1,1,2,11,Hibernating
603763,17,2,31.23,4,2,3,42,Potential_loyalists
603830,7,1,0.35,5,1,1,51,New_customers
603838,34,3,40.7352,2,4,4,24,At_risk
603869,23,2,19.34425,3,2,2,32,About_the_sleep
603873,31,3,9.348749999999999,2,4,1,24,At_risk
603876,20,2,7.75,3,2,1,32,About_the_sleep
603944,38,5,122.701,2,5,5,25,Cant_loose
603959,23,3,27.1752,3,4,3,34,Loyal_customers
603981,22,2,78.08375,3,2,5,32,About_the_sleep
603983,2,5,103.84971000000002,5,5,5,55,Champions
604,16,1,4.1065000000000005,4,1,1,41,Promising
604020,3,4,55.653000000000006,5,5,4,55,Champions
604037,19,1,2.6985,3,1,1,31,About_the_sleep
604053,5,2,21.05,5,2,2,52,Potential_loyalists
604065,62,1,5.8035,1,1,1,11,Hibernating
604087,59,1,0.5,1,1,1,11,Hibernating
604104,76,1,4.9399999999999995,1,1,1,11,Hibernating
604107,43,1,1.98,2,1,1,21,Hibernating
604122,33,2,25.4,2,2,3,22,Hibernating
604131,19,3,15.062000000000001,3,4,2,34,Loyal_customers
604157,13,3,96.50555,4,4,5,44,Loyal_customers
604168,20,5,44.304050000000004,3,5,4,35,Loyal_customers
604194,9,2,0.8,4,2,1,42,Potential_loyalists
604195,35,4,35.86099999999999,2,5,3,25,Cant_loose
604211,21,1,13.5,3,1,2,31,About_the_sleep
604245,57,1,1.8,1,1,1,11,Hibernating
604246,54,3,18.9172,1,4,2,14,At_risk
604266,24,2,21.293999999999997,3,2,2,32,About_the_sleep
6043,25,2,11.9764,3,2,2,32,About_the_sleep
604303,60,2,142.48155000000003,1,2,5,12,Hibernating
60431,37,1,20.6259,2,1,2,21,Hibernating
604318,8,2,110.1026,5,2,5,52,Potential_loyalists
604341,9,5,36.8838,4,5,3,45,Loyal_customers
604354,39,4,62.753750000000004,2,5,4,25,Cant_loose
604384,20,2,96.65,3,2,5,32,About_the_sleep
604417,18,3,44.34,3,4,4,34,Loyal_customers
604461,23,4,42.268750000000004,3,5,4,35,Loyal_customers
604469,30,3,35.073,2,4,3,24,At_risk
60449,77,1,16.002,1,1,2,11,Hibernating
604525,62,1,9.25,1,1,1,11,Hibernating
604567,14,4,52.3392,4,5,4,45,Loyal_customers
604579,71,2,7.4424,1,2,1,12,Hibernating
604587,6,4,52.81,5,5,4,55,Champions
604606,12,7,46.7562,4,5,4,45,Loyal_customers
604612,5,2,22.880000000000003,5,2,2,52,Potential_loyalists
60468,11,2,3.25,4,2,1,42,Potential_loyalists
60477,27,4,53.8844,3,5,4,35,Loyal_customers
604813,24,3,42.48725,3,4,4,34,Loyal_customers
604827,56,3,83.8271,1,4,5,14,At_risk
604870,11,5,255.7521,4,5,5,45,Loyal_customers
604886,14,4,30.656200000000002,4,5,3,45,Loyal_customers
604891,24,3,26.490000000000002,3,4,3,34,Loyal_customers
604958,35,2,23.7398,2,2,3,22,Hibernating
60496,44,3,11.2,2,4,2,24,At_risk
604969,46,1,99.21825,2,1,5,21,Hibernating
604974,49,1,13.28,1,1,2,11,Hibernating
604990,6,6,62.320800000000006,5,5,4,55,Champions
605,12,3,267.3772,4,4,5,44,Loyal_customers
605073,26,1,3.6,3,1,1,31,About_the_sleep
605088,52,3,21.78,1,4,2,14,At_risk
605144,7,5,150.6304,5,5,5,55,Champions
605156,6,5,105.372,5,5,5,55,Champions
605191,8,2,10.8,5,2,2,52,Potential_loyalists
605208,16,4,40.73,4,5,4,45,Loyal_customers
605253,34,5,73.5956,2,5,5,25,Cant_loose
605258,22,4,120.4094,3,5,5,35,Loyal_customers
605306,53,2,15.2078,1,2,2,12,Hibernating
605310,56,1,12.6265,1,1,2,11,Hibernating
605328,19,7,187.6384,3,5,5,35,Loyal_customers
605340,43,4,194.70399999999998,2,5,5,25,Cant_loose
605369,15,2,13.85,4,2,2,42,Potential_loyalists
605384,18,5,165.11829999999998,3,5,5,35,Loyal_customers
605419,52,1,10.9,1,1,2,11,Hibernating
605428,9,1,14.787,4,1,2,41,Promising
60543,6,5,73.28,5,5,5,55,Champions
605435,5,5,84.88129999999998,5,5,5,55,Champions
605475,13,9,128.76109999999997,4,5,5,45,Loyal_customers
605488,20,2,4.05,3,2,1,32,About_the_sleep
605499,13,3,41.82460000000001,4,4,4,44,Loyal_customers
605525,41,3,13.600000000000001,2,4,2,24,At_risk
605531,2,3,19.2065,5,4,2,54,Champions
605561,17,4,105.24525,4,5,5,45,Loyal_customers
60559,47,3,38.3345,1,4,3,14,At_risk
605604,10,3,54.44925,4,4,4,44,Loyal_customers
605640,24,2,4.344,3,2,1,32,About_the_sleep
605678,19,5,73.745,3,5,5,35,Loyal_customers
605689,4,7,114.67714999999998,5,5,5,55,Champions
605694,11,2,7.95,4,2,1,42,Potential_loyalists
605724,13,5,35.913709999999995,4,5,3,45,Loyal_customers
605731,10,1,5.5,4,1,1,41,Promising
605734,53,3,21.549999999999997,1,4,2,14,At_risk
605768,12,1,11.5,4,1,2,41,Promising
60579,15,3,26.3265,4,4,3,44,Loyal_customers
605798,64,2,8.0,1,2,1,12,Hibernating
60580,5,4,9.603,5,5,1,55,Champions
605835,6,6,213.19279999999998,5,5,5,55,Champions
605839,5,4,53.66734000000001,5,5,4,55,Champions
605886,38,2,14.49,2,2,2,22,Hibernating
605900,15,6,62.829460000000005,4,5,4,45,Loyal_customers
605910,28,3,9.89,3,4,1,34,Loyal_customers
605923,37,3,285.83727999999996,2,4,5,24,At_risk
605931,22,3,19.2385,3,4,2,34,Loyal_customers
605942,3,5,69.64339999999999,5,5,4,55,Champions
606,39,1,5.723000000000001,2,1,1,21,Hibernating
606007,5,5,107.1925,5,5,5,55,Champions
606048,59,2,22.8,1,2,2,12,Hibernating
60605,4,2,26.282799999999998,5,2,3,52,Potential_loyalists
606082,46,2,6.35,2,2,1,22,Hibernating
606141,63,1,16.885540000000002,1,1,2,11,Hibernating
606146,3,6,185.96794999999997,5,5,5,55,Champions
606157,3,3,30.871699999999997,5,4,3,54,Champions
606170,11,2,368.9413,4,2,5,42,Potential_loyalists
606175,9,3,19.1,4,4,2,44,Loyal_customers
606212,8,3,110.76724999999999,5,4,5,54,Champions
606218,26,4,252.22168,3,5,5,35,Loyal_customers
60622,45,3,22.93,2,4,2,24,At_risk
606227,2,6,111.4449,5,5,5,55,Champions
606236,14,1,11.9,4,1,2,41,Promising
606281,5,6,74.98474999999999,5,5,5,55,Champions
606312,55,1,8.0445,1,1,1,11,Hibernating
606316,35,3,48.7179,2,4,4,24,At_risk
606360,10,5,57.83,4,5,4,45,Loyal_customers
606414,19,3,38.300349999999995,3,4,3,34,Loyal_customers
606426,11,4,69.886,4,5,4,45,Loyal_customers
606449,19,2,56.16105,3,2,4,32,About_the_sleep
606474,26,1,3.3,3,1,1,31,About_the_sleep
606527,29,2,12.450000000000001,2,2,2,22,Hibernating
606544,45,1,17.25,2,1,2,21,Hibernating
606555,14,3,72.93965,4,4,4,44,Loyal_customers
606568,44,3,22.772,2,4,2,24,At_risk
606583,30,1,3.6799999999999997,2,1,1,21,Hibernating
606589,14,2,32.8395,4,2,3,42,Potential_loyalists
606597,45,1,18.315,2,1,2,21,Hibernating
606617,21,5,46.275600000000004,3,5,4,35,Loyal_customers
606658,25,5,40.1867,3,5,3,35,Loyal_customers
60667,56,1,7.175,1,1,1,11,Hibernating
606685,16,2,4.75,4,2,1,42,Potential_loyalists
606691,46,1,3.172,2,1,1,21,Hibernating
606741,16,4,28.85,4,5,3,45,Loyal_customers
606815,6,3,36.077,5,4,3,54,Champions
606831,77,1,21.612000000000002,1,1,2,11,Hibernating
606851,12,4,7.886699999999999,4,5,1,45,Loyal_customers
606853,8,4,15.1,5,5,2,55,Champions
606866,12,5,50.18435,4,5,4,45,Loyal_customers
606883,7,3,28.6145,5,4,3,54,Champions
606999,33,5,69.69625,2,5,4,25,Cant_loose
607,12,1,15.6812,4,1,2,41,Promising
607046,5,5,37.291,5,5,3,55,Champions
607155,15,2,5.460999999999999,4,2,1,42,Potential_loyalists
607162,14,1,3.5,4,1,1,41,Promising
60719,63,4,344.80454999999995,1,5,5,15,Cant_loose
607196,3,4,110.08005000000001,5,5,5,55,Champions
607257,13,3,83.4928,4,4,5,44,Loyal_customers
607262,42,3,72.84819999999999,2,4,4,24,At_risk
607264,19,6,45.2298,3,5,4,35,Loyal_customers
60736,30,1,56.82470000000001,2,1,4,21,Hibernating
607362,29,2,45.960800000000006,2,2,4,22,Hibernating
607406,20,2,6.24,3,2,1,32,About_the_sleep
607445,20,5,147.44615,3,5,5,35,Loyal_customers
607456,7,2,127.06,5,2,5,52,Potential_loyalists
607495,9,5,140.94580000000002,4,5,5,45,Loyal_customers
607536,12,3,94.96280000000002,4,4,5,44,Loyal_customers
607540,13,5,96.6951,4,5,5,45,Loyal_customers
607569,32,4,76.6986,2,5,5,25,Cant_loose
607627,20,4,36.44375,3,5,3,35,Loyal_customers
607628,4,1,0.5,5,1,1,51,New_customers
607637,2,5,63.381,5,5,4,55,Champions
607650,19,2,5.0,3,2,1,32,About_the_sleep
607662,76,1,9.25,1,1,1,11,Hibernating
607682,56,1,31.45475,1,1,3,11,Hibernating
607696,59,1,14.212,1,1,2,11,Hibernating
607701,5,4,47.631699999999995,5,5,4,55,Champions
607716,21,1,55.16795,3,1,4,31,About_the_sleep
607742,12,4,45.38946000000001,4,5,4,45,Loyal_customers
60775,46,2,26.385499999999997,2,2,3,22,Hibernating
607791,77,2,13.1,1,2,2,12,Hibernating
607869,8,1,18.0,5,1,2,51,New_customers
607941,37,1,6.0,2,1,1,21,Hibernating
607950,5,3,76.96773999999999,5,4,5,54,Champions
607952,35,4,50.4105,2,5,4,25,Cant_loose
607960,11,4,49.77875,4,5,4,45,Loyal_customers
607963,5,7,103.23824999999998,5,5,5,55,Champions
608,48,1,32.335249999999995,1,1,3,11,Hibernating
608041,40,5,295.24915,2,5,5,25,Cant_loose
608130,19,3,19.8855,3,4,2,34,Loyal_customers
608137,24,2,32.883,3,2,3,32,About_the_sleep
608144,57,2,49.005799999999994,1,2,4,12,Hibernating
608155,13,1,2.6,4,1,1,41,Promising
608179,5,6,73.12,5,5,5,55,Champions
608231,8,4,41.435,5,5,4,55,Champions
608323,2,6,81.6035,5,5,5,55,Champions
608326,2,6,62.32460000000001,5,5,4,55,Champions
608354,54,1,8.1,1,1,1,11,Hibernating
608366,11,5,31.38,4,5,3,45,Loyal_customers
60837,25,1,25.450000000000003,3,1,3,31,About_the_sleep
608396,8,6,29.308749999999996,5,5,3,55,Champions
60840,5,8,103.46104000000001,5,5,5,55,Champions
608431,64,1,41.85,1,1,4,11,Hibernating
608454,37,4,119.17699999999999,2,5,5,25,Cant_loose
608460,28,3,253.57489999999999,3,4,5,34,Loyal_customers
608490,7,3,45.4478,5,4,4,54,Champions
608496,20,2,22.1405,3,2,2,32,About_the_sleep
60850,5,3,32.44,5,4,3,54,Champions
608523,31,4,79.50450000000001,2,5,5,25,Cant_loose
60857,11,2,31.4,4,2,3,42,Potential_loyalists
608592,10,3,74.78240000000001,4,4,5,44,Loyal_customers
608646,6,6,60.1635,5,5,4,55,Champions
608667,24,4,116.98570000000002,3,5,5,35,Loyal_customers
608677,11,3,18.546999999999997,4,4,2,44,Loyal_customers
608678,22,1,4.390000000000001,3,1,1,31,About_the_sleep
608776,58,1,6.9,1,1,1,11,Hibernating
60886,3,4,48.29900000000001,5,5,4,55,Champions
608878,52,3,14.2,1,4,2,14,At_risk
6089,31,2,5.1,2,2,1,22,Hibernating
608913,40,2,13.568000000000001,2,2,2,22,Hibernating
608927,84,1,2.5,1,1,1,11,Hibernating
609,72,1,3.2636,1,1,1,11,Hibernating
60905,6,5,125.4935,5,5,5,55,Champions
60906,14,1,19.6696,4,1,2,41,Promising
609063,22,5,25.953500000000002,3,5,3,35,Loyal_customers
609085,12,5,69.84,4,5,4,45,Loyal_customers
609117,32,2,40.34,2,2,3,22,Hibernating
609128,19,3,29.95,3,4,3,34,Loyal_customers
60913,11,3,36.445499999999996,4,4,3,44,Loyal_customers
609130,19,3,73.77475000000001,3,4,5,34,Loyal_customers
609168,18,1,54.493,3,1,4,31,About_the_sleep
609175,16,3,44.254749999999994,4,4,4,44,Loyal_customers
60928,79,1,7.9,1,1,1,11,Hibernating
609292,31,4,17.939,2,5,2,25,Cant_loose
609339,15,1,20.437099999999997,4,1,2,41,Promising
609357,7,4,37.41325,5,5,3,55,Champions
609363,76,2,17.45,1,2,2,12,Hibernating
609371,11,5,75.86775,4,5,5,45,Loyal_customers
609384,62,3,91.38900000000001,1,4,5,14,At_risk
609393,4,3,190.6991,5,4,5,54,Champions
609397,42,4,77.98760000000001,2,5,5,25,Cant_loose
609446,5,3,45.855000000000004,5,4,4,54,Champions
609459,8,3,18.6,5,4,2,54,Champions
609461,49,1,0.3,1,1,1,11,Hibernating
609463,53,2,46.3508,1,2,4,12,Hibernating
609465,8,1,40.800799999999995,5,1,4,51,New_customers
609497,9,1,12.0,4,1,2,41,Promising
609510,2,3,42.163000000000004,5,4,4,54,Champions
609559,9,3,12.7444,4,4,2,44,Loyal_customers
609563,21,3,31.6,3,4,3,34,Loyal_customers
609620,6,3,173.23250000000002,5,4,5,54,Champions
609661,43,1,6.5,2,1,1,21,Hibernating
609662,8,3,10.65,5,4,1,54,Champions
609680,2,5,74.23299999999999,5,5,5,55,Champions
609701,33,6,60.541250000000005,2,5,4,25,Cant_loose
609702,38,3,21.872999999999998,2,4,2,24,At_risk
609703,12,4,42.523,4,5,4,45,Loyal_customers
609704,72,1,4.312,1,1,1,11,Hibernating
609705,7,2,20.939999999999998,5,2,2,52,Potential_loyalists
609735,24,4,47.8264,3,5,4,35,Loyal_customers
609754,15,2,14.1,4,2,2,42,Potential_loyalists
609759,12,5,132.50975,4,5,5,45,Loyal_customers
609829,53,2,51.00175,1,2,4,12,Hibernating
609835,28,1,25.69375,3,1,3,31,About_the_sleep
609847,61,2,16.53,1,2,2,12,Hibernating
609867,31,2,73.70125,2,2,5,22,Hibernating
609874,23,1,8.0,3,1,1,31,About_the_sleep
609890,16,3,77.31505000000001,4,4,5,44,Loyal_customers
609913,24,1,0.8,3,1,1,31,About_the_sleep
60992,29,3,28.7895,2,4,3,24,At_risk
609926,20,4,131.2242,3,5,5,35,Loyal_customers
609939,24,2,30.200000000000003,3,2,3,32,About_the_sleep
609950,24,3,34.9255,3,4,3,34,Loyal_customers
609995,17,5,104.51719999999999,4,5,5,45,Loyal_customers
610,38,2,55.50000000000001,2,2,4,22,Hibernating
610010,73,1,7.0,1,1,1,11,Hibernating
61004,17,4,128.0101,4,5,5,45,Loyal_customers
610049,2,4,68.19605,5,5,4,55,Champions
610096,24,5,77.8495,3,5,5,35,Loyal_customers
61010,30,1,1.4096000000000002,2,1,1,21,Hibernating
610100,17,3,58.66449999999999,4,4,4,44,Loyal_customers
610102,5,5,138.6121,5,5,5,55,Champions
610134,38,2,10.1,2,2,1,22,Hibernating
610150,12,5,43.4873,4,5,4,45,Loyal_customers
610173,22,4,55.958549999999995,3,5,4,35,Loyal_customers
610179,44,5,101.1987,2,5,5,25,Cant_loose
610205,6,3,17.689999999999998,5,4,2,54,Champions
610210,2,2,24.624499999999998,5,2,3,52,Potential_loyalists
610224,5,4,75.87958,5,5,5,55,Champions
610239,4,6,78.49275,5,5,5,55,Champions
61025,12,2,28.7284,4,2,3,42,Potential_loyalists
610251,41,3,40.85,2,4,4,24,At_risk
610253,80,1,18.657000000000004,1,1,2,11,Hibernating
610275,7,3,36.8578,5,4,3,54,Champions
610308,3,3,30.512500000000003,5,4,3,54,Champions
610315,19,5,48.875249999999994,3,5,4,35,Loyal_customers
610317,4,3,35.84625,5,4,3,54,Champions
610322,47,3,23.240000000000002,1,4,3,14,At_risk
61037,20,2,84.02025,3,2,5,32,About_the_sleep
610379,29,4,131.87845,2,5,5,25,Cant_loose
610380,20,5,20.96835,3,5,2,35,Loyal_customers
610419,14,3,23.320000000000004,4,4,3,44,Loyal_customers
610466,11,5,45.25,4,5,4,45,Loyal_customers
610491,27,2,9.5015,3,2,1,32,About_the_sleep
610495,17,4,405.10650000000004,4,5,5,45,Loyal_customers
610500,37,1,9.5,2,1,1,21,Hibernating
61055,15,3,22.0925,4,4,2,44,Loyal_customers
610591,6,2,39.0905,5,2,3,52,Potential_loyalists
610601,30,2,200.96419999999998,2,2,5,22,Hibernating
610624,49,2,18.828,1,2,2,12,Hibernating
610658,6,2,88.44,5,2,5,52,Potential_loyalists
610716,41,4,30.911749999999998,2,5,3,25,Cant_loose
610725,14,1,2.95,4,1,1,41,Promising
610752,52,1,33.2792,1,1,3,11,Hibernating
610766,19,4,54.400000000000006,3,5,4,35,Loyal_customers
610797,50,3,13.9234,1,4,2,14,At_risk
610831,29,4,39.449999999999996,2,5,3,25,Cant_loose
610836,2,4,72.75715,5,5,4,55,Champions
610871,14,1,9.9,4,1,1,41,Promising
610881,27,1,2.0956,3,1,1,31,About_the_sleep
610887,43,2,4.5,2,2,1,22,Hibernating
610896,13,3,57.90825,4,4,4,44,Loyal_customers
610917,53,2,7.306,1,2,1,12,Hibernating
610939,15,3,34.0422,4,4,3,44,Loyal_customers
610985,35,1,10.55,2,1,1,21,Hibernating
61099,31,5,35.6972,2,5,3,25,Cant_loose
611,14,1,13.35,4,1,2,41,Promising
611000,13,2,43.986000000000004,4,2,4,42,Potential_loyalists
611012,23,2,16.240000000000002,3,2,2,32,About_the_sleep
611013,33,2,3.11845,2,2,1,22,Hibernating
611052,2,6,75.688,5,5,5,55,Champions
611106,13,5,48.7268,4,5,4,45,Loyal_customers
611125,29,1,11.7464,2,1,2,21,Hibernating
611146,12,1,33.85665,4,1,3,41,Promising
611154,33,1,14.0,2,1,2,21,Hibernating
611194,28,5,88.622,3,5,5,35,Loyal_customers
611250,4,2,15.0,5,2,2,52,Potential_loyalists
611288,29,3,42.5303,2,4,4,24,At_risk
611299,26,3,92.22459999999998,3,4,5,34,Loyal_customers
611352,16,4,57.880199999999995,4,5,4,45,Loyal_customers
611371,15,2,18.75,4,2,2,42,Potential_loyalists
611376,3,2,112.99674999999999,5,2,5,52,Potential_loyalists
611389,35,3,78.03999999999999,2,4,5,24,At_risk
611403,12,2,58.596500000000006,4,2,4,42,Potential_loyalists
611410,6,3,84.40719999999999,5,4,5,54,Champions
611414,67,1,1.8,1,1,1,11,Hibernating
611419,40,1,1.99,2,1,1,21,Hibernating
611456,9,4,43.668,4,5,4,45,Loyal_customers
611465,65,1,2.45,1,1,1,11,Hibernating
611510,8,3,22.193240000000003,5,4,2,54,Champions
611531,24,2,58.1306,3,2,4,32,About_the_sleep
611563,15,4,43.0905,4,5,4,45,Loyal_customers
611594,38,3,16.95,2,4,2,24,At_risk
611634,4,3,9.43225,5,4,1,54,Champions
611638,2,4,10.265,5,5,1,55,Champions
611640,4,4,134.31435000000002,5,5,5,55,Champions
611643,61,2,42.75105,1,2,4,12,Hibernating
611653,77,1,205.1781,1,1,5,11,Hibernating
611678,8,5,100.60278,5,5,5,55,Champions
611706,4,2,15.8,5,2,2,52,Potential_loyalists
61175,41,5,99.9,2,5,5,25,Cant_loose
611754,3,1,8.0,5,1,1,51,New_customers
611802,5,4,24.253999999999998,5,5,3,55,Champions
61182,5,3,17.14,5,4,2,54,Champions
611865,29,1,16.9,2,1,2,21,Hibernating
611893,17,4,153.82179999999997,4,5,5,45,Loyal_customers
611912,7,2,65.9,5,2,4,52,Potential_loyalists
611913,30,2,6.95,2,2,1,22,Hibernating
611938,66,3,114.67825,1,4,5,14,At_risk
611941,19,2,4.741,3,2,1,32,About_the_sleep
611990,41,1,7.6654,2,1,1,21,Hibernating
612,22,2,7.4,3,2,1,32,About_the_sleep
612026,13,4,14.218,4,5,2,45,Loyal_customers
612031,2,3,12.58,5,4,2,54,Champions
612034,27,3,44.351600000000005,3,4,4,34,Loyal_customers
612040,7,3,42.521699999999996,5,4,4,54,Champions
612057,4,2,19.34,5,2,2,52,Potential_loyalists
612059,9,2,15.5,4,2,2,42,Potential_loyalists
612075,14,6,107.44800000000001,4,5,5,45,Loyal_customers
612082,61,3,33.1246,1,4,3,14,At_risk
612110,14,6,66.98775,4,5,4,45,Loyal_customers
612118,43,1,227.26600000000002,2,1,5,21,Hibernating
612132,7,5,20.429999999999996,5,5,2,55,Champions
612136,42,3,58.6777,2,4,4,24,At_risk
612181,31,3,29.84225,2,4,3,24,At_risk
612238,47,1,37.92475,1,1,3,11,Hibernating
612305,17,4,114.19550000000001,4,5,5,45,Loyal_customers
612306,11,6,70.4091,4,5,4,45,Loyal_customers
612314,6,5,19.2851,5,5,2,55,Champions
612356,5,4,9.9484,5,5,1,55,Champions
61242,7,1,2.5,5,1,1,51,New_customers
612421,9,2,7.45,4,2,1,42,Potential_loyalists
612442,69,3,79.5,1,4,5,14,At_risk
612444,45,3,105.21869999999998,2,4,5,24,At_risk
612478,12,2,9.05,4,2,1,42,Potential_loyalists
612484,14,3,93.14750000000001,4,4,5,44,Loyal_customers
612499,48,2,30.839999999999996,1,2,3,12,Hibernating
612510,56,1,0.95,1,1,1,11,Hibernating
612538,50,2,15.1495,1,2,2,12,Hibernating
612558,22,3,19.1025,3,4,2,34,Loyal_customers
612592,10,2,23.1502,4,2,3,42,Potential_loyalists
612600,14,1,60.14320000000001,4,1,4,41,Promising
61261,13,3,49.446250000000006,4,4,4,44,Loyal_customers
612662,3,2,6.1282499999999995,5,2,1,52,Potential_loyalists
612684,4,2,53.3,5,2,4,52,Potential_loyalists
612685,29,2,24.208000000000002,2,2,3,22,Hibernating
612719,2,3,13.697000000000001,5,4,2,54,Champions
612722,29,1,37.048300000000005,2,1,3,21,Hibernating
612740,17,4,46.18,4,5,4,45,Loyal_customers
612760,27,3,34.59125,3,4,3,34,Loyal_customers
612783,41,3,39.84366,2,4,3,24,At_risk
612796,44,1,35.9,2,1,3,21,Hibernating
612818,42,1,1.95,2,1,1,21,Hibernating
612819,3,3,44.25625,5,4,4,54,Champions
612833,35,4,21.8214,2,5,2,25,Cant_loose
612957,2,3,21.849999999999998,5,4,2,54,Champions
61297,2,4,89.93099999999998,5,5,5,55,Champions
612991,45,1,9.347399999999999,2,1,1,21,Hibernating
613,35,2,23.04,2,2,2,22,Hibernating
613053,30,4,77.01666,2,5,5,25,Cant_loose
613055,56,1,11.3944,1,1,2,11,Hibernating
613063,13,1,3.0,4,1,1,41,Promising
613109,50,3,71.73625000000001,1,4,4,14,At_risk
613117,25,3,21.6,3,4,2,34,Loyal_customers
613121,47,2,25.380599999999998,1,2,3,12,Hibernating
613124,34,4,24.5521,2,5,3,25,Cant_loose
613126,59,1,13.675999999999998,1,1,2,11,Hibernating
613135,19,3,48.197,3,4,4,34,Loyal_customers
61322,26,6,169.5033,3,5,5,35,Loyal_customers
613221,70,1,7.09,1,1,1,11,Hibernating
613284,8,3,10.65,5,4,1,54,Champions
613300,22,2,34.550399999999996,3,2,3,32,About_the_sleep
613319,2,3,42.0598,5,4,4,54,Champions
613324,18,4,71.43379999999999,3,5,4,35,Loyal_customers
613359,63,2,57.67615,1,2,4,12,Hibernating
613416,42,3,28.403499999999998,2,4,3,24,At_risk
613429,25,1,13.75,3,1,2,31,About_the_sleep
613450,14,2,5.85,4,2,1,42,Potential_loyalists
613455,60,2,116.3886,1,2,5,12,Hibernating
613525,67,1,4.3,1,1,1,11,Hibernating
613530,19,4,216.83595,3,5,5,35,Loyal_customers
613541,26,7,75.162,3,5,5,35,Loyal_customers
613549,7,5,79.7205,5,5,5,55,Champions
61369,30,3,60.909850000000006,2,4,4,24,At_risk
613738,23,3,39.929249999999996,3,4,3,34,Loyal_customers
613759,16,4,7.85,4,5,1,45,Loyal_customers
613771,78,1,29.769499999999997,1,1,3,11,Hibernating
613772,12,4,52.8875,4,5,4,45,Loyal_customers
613790,38,3,36.163399999999996,2,4,3,24,At_risk
613795,11,5,197.22651,4,5,5,45,Loyal_customers
613807,10,1,0.9,4,1,1,41,Promising
613813,2,3,17.794249999999998,5,4,2,54,Champions
613869,8,1,6.9425,5,1,1,51,New_customers
613907,58,3,18.939999999999998,1,4,2,14,At_risk
613930,12,3,56.79,4,4,4,44,Loyal_customers
613964,24,2,4.35,3,2,1,32,About_the_sleep
613990,18,5,35.200100000000006,3,5,3,35,Loyal_customers
614,30,3,20.471,2,4,2,24,At_risk
614000,41,2,18.564500000000002,2,2,2,22,Hibernating
614013,2,4,128.56755,5,5,5,55,Champions
614015,45,2,12.55,2,2,2,22,Hibernating
614030,45,2,22.560700000000004,2,2,2,22,Hibernating
614035,61,4,56.87745,1,5,4,15,Cant_loose
614040,56,1,0.7,1,1,1,11,Hibernating
614069,38,2,9.294599999999999,2,2,1,22,Hibernating
61411,55,2,10.357000000000001,1,2,1,12,Hibernating
614118,15,5,53.86940000000001,4,5,4,45,Loyal_customers
614126,17,5,55.846500000000006,4,5,4,45,Loyal_customers
614130,32,3,53.769000000000005,2,4,4,24,At_risk
614136,2,4,41.786150000000006,5,5,4,55,Champions
614147,31,5,220.8944,2,5,5,25,Cant_loose
614159,50,4,66.39680000000001,1,5,4,15,Cant_loose
614161,5,4,42.701499999999996,5,5,4,55,Champions
614179,4,2,6.3161,5,2,1,52,Potential_loyalists
614191,15,3,205.7247,4,4,5,44,Loyal_customers
614204,28,3,31.70115,3,4,3,34,Loyal_customers
614217,43,2,11.916,2,2,2,22,Hibernating
614235,6,4,176.02034999999998,5,5,5,55,Champions
614240,25,2,68.38,3,2,4,32,About_the_sleep
61426,55,1,3.0,1,1,1,11,Hibernating
614302,23,2,14.055,3,2,2,32,About_the_sleep
614319,11,4,38.93999999999999,4,5,3,45,Loyal_customers
61439,22,4,41.619,3,5,4,35,Loyal_customers
614391,4,3,55.561499999999995,5,4,4,54,Champions
614398,23,5,122.2956,3,5,5,35,Loyal_customers
6144,63,4,78.06475,1,5,5,15,Cant_loose
614413,5,3,31.8652,5,4,3,54,Champions
614463,16,2,40.066739999999996,4,2,3,42,Potential_loyalists
614472,23,3,16.1715,3,4,2,34,Loyal_customers
614520,47,1,10.029599999999999,1,1,1,11,Hibernating
61459,15,5,58.38,4,5,4,45,Loyal_customers
614597,15,3,33.482,4,4,3,44,Loyal_customers
614611,20,4,87.57065,3,5,5,35,Loyal_customers
614633,11,2,57.204,4,2,4,42,Potential_loyalists
614637,17,3,41.972,4,4,4,44,Loyal_customers
